BSSIDLabel,RSSLabel,RoomLabel,SSIDLabel,finLabel
2a:69:6c:05:c5:25,-75,1,HUST_WIRELESS_AUTO,12
24:05:0f:9b:e7:63,-71,1,zqxll2003,12
00:0f:e2:db:26:20,-71,1,ChinaNet,12
4a:69:6c:07:a1:e5,-65,1,HUST_WIRELESS,12
2a:69:6c:05:c5:23,-75,1,HUST_WIRELESS,12
08:57:00:7b:63:16,-86,1,TL-WTR9500,12
0e:69:6c:0a:bf:02,-52,1,HUST_WIRELESS_AUTO,12
f8:da:0c:73:0f:e7,-71,1,yang,12
0e:69:6c:0a:bf:06,-70,1,HUST_WIRELESS_AUTO,12
06:69:6c:0a:bf:06,-70,1,HUST_WIRELESS,12
88:25:93:58:06:63,-85,1,TP-LINK_580663,12
42:49:0f:06:46:77,-85,1,DIRECT-77-HP M427 LaserJet,12
00:0f:e2:98:15:10,-90,1,ChinaNet,12
4a:cf:5e:50:5f:67,-88,1,ACynthia_GY,12
60:0b:03:09:08:31,-82,1,HUST_WIRELESS_AUTO,12
06:69:6c:0a:be:fa,-86,1,HUST_WIRELESS,12
94:53:30:11:ac:12,-73,1,HP-Print-12-LaserJet Pro MFP,12
60:0b:03:09:08:30,-82,1,HUST_WIRELESS,12
00:0f:e2:98:14:20,-94,1,ChinaNet,12
02:c2:c6:c4:41:d1,-89,1,DIRECT-sKHD-MIBOOKmsHD,12
06:69:6c:0a:bf:02,-53,1,HUST_WIRELESS,13
20:76:93:3a:ae:78,-65,1,HC5761,13
4a:69:6c:07:a1:e7,-74,1,HUST_WIRELESS_AUTO,13
2a:69:6c:05:c5:25,-66,1,HUST_WIRELESS_AUTO,13
24:05:0f:9b:e7:63,-77,1,zqxll2003,13
88:25:93:58:06:63,-84,1,TP-LINK_580663,13
00:0f:e2:db:26:20,-65,1,ChinaNet,13
4a:69:6c:07:a1:e5,-74,1,HUST_WIRELESS,13
2a:69:6c:05:c5:23,-67,1,HUST_WIRELESS,13
08:57:00:7b:63:16,-83,1,TL-WTR9500,13
42:49:0f:06:46:77,-89,1,DIRECT-77-HP M427 LaserJet,13
0e:69:6c:0a:bf:02,-50,1,HUST_WIRELESS_AUTO,13
f8:da:0c:73:0f:e7,-71,1,yang,13
0e:69:6c:0a:bf:06,-68,1,HUST_WIRELESS_AUTO,13
b0:d5:9d:8c:2d:b1,-90,1,360免费WiFi-B1,13
06:69:6c:0a:bf:06,-68,1,HUST_WIRELESS,13
7a:69:6c:07:96:78,-89,1,HUST_WIRELESS,13
06:69:6c:0a:be:fa,-83,1,HUST_WIRELESS,13
94:53:30:11:ac:12,-76,1,HP-Print-12-LaserJet Pro MFP,13
a8:57:4e:4d:5f:40,-84,1,511,13
0e:69:6c:0a:be:fa,-83,1,HUST_WIRELESS_AUTO,13
4a:cf:5e:50:5f:67,-93,1,ACynthia_GY,13
fc:d7:33:bc:81:0e,-91,1,1604,13
b0:d5:9d:92:64:90,-92,1,315,13
aa:69:6c:05:c4:5d,-93,1,HUST_WIRELESS_AUTO,13
4a:69:6c:07:96:55,-93,1,HUST_WIRELESS,13
02:c2:c6:c4:41:d1,-87,1,DIRECT-sKHD-MIBOOKmsHD,13
4c:e6:76:c9:fc:00,-87,1,HongboJiangOffice,13
da:69:6c:07:8e:90,-93,1,HUST_WIRELESS_AUTO,13
da:69:6c:07:8e:9e,-94,1,HUST_WIRELESS,13
7a:69:6c:07:96:7a,-88,1,HUST_WIRELESS_AUTO,13
6a:69:6c:05:c3:09,-90,1,HUST_WIRELESS_AUTO,13
6a:69:6c:05:c3:07,-90,1,HUST_WIRELESS,13
0e:69:6c:0b:21:d2,-87,1,HUST_WIRELESS_AUTO,13
00:87:46:20:fb:02,-91,1,360WiFi-FB02,13
06:69:6c:0a:bf:02,-64,1,HUST_WIRELESS,14
4a:69:6c:07:a1:e7,-65,1,HUST_WIRELESS_AUTO,14
2a:69:6c:05:c5:25,-70,1,HUST_WIRELESS_AUTO,14
00:0f:e2:db:26:20,-73,1,ChinaNet,14
4a:69:6c:07:a1:e5,-65,1,HUST_WIRELESS,14
2a:69:6c:05:c5:23,-71,1,HUST_WIRELESS,14
06:69:6c:0a:bf:06,-77,1,HUST_WIRELESS,14
08:57:00:7b:63:16,-70,1,TL-WTR9500,14
24:05:0f:9b:e7:63,-80,1,zqxll2003,14
20:76:93:3a:ae:78,-73,1,HC5761,14
0e:69:6c:0a:bf:06,-77,1,HUST_WIRELESS_AUTO,14
0e:69:6c:0a:bf:02,-63,1,HUST_WIRELESS_AUTO,14
4c:e6:76:c9:fc:00,-90,1,HongboJiangOffice,14
42:49:0f:06:46:77,-84,1,DIRECT-77-HP M427 LaserJet,14
f8:da:0c:73:0f:e7,-83,1,yang,14
4a:cf:5e:50:5f:67,-88,1,ACynthia_GY,14
6a:69:6c:05:c3:09,-86,1,HUST_WIRELESS_AUTO,14
6a:69:6c:05:c3:07,-85,1,HUST_WIRELESS,14
88:25:93:58:06:63,-82,1,TP-LINK_580663,14
b0:d5:9d:92:64:90,-89,1,315,14
06:69:6c:0a:bf:02,-52,1,HUST_WIRELESS,15
4a:69:6c:07:a1:e7,-67,1,HUST_WIRELESS_AUTO,15
2a:69:6c:05:c5:25,-69,1,HUST_WIRELESS_AUTO,15
00:0f:e2:db:26:20,-80,1,ChinaNet,15
4a:69:6c:07:a1:e5,-68,1,HUST_WIRELESS,15
2a:69:6c:05:c5:23,-70,1,HUST_WIRELESS,15
06:69:6c:0a:bf:06,-67,1,HUST_WIRELESS,15
08:57:00:7b:63:16,-68,1,TL-WTR9500,15
24:05:0f:9b:e7:63,-75,1,zqxll2003,15
20:76:93:3a:ae:78,-73,1,HC5761,15
88:25:93:58:06:63,-79,1,TP-LINK_580663,15
0e:69:6c:0a:bf:06,-67,1,HUST_WIRELESS_AUTO,15
42:49:0f:06:46:77,-85,1,DIRECT-77-HP M427 LaserJet,15
06:69:6c:0a:be:fa,-84,1,HUST_WIRELESS,15
6a:69:6c:05:c3:09,-83,1,HUST_WIRELESS_AUTO,15
6a:69:6c:05:c3:07,-83,1,HUST_WIRELESS,15
0e:69:6c:0a:bf:02,-52,1,HUST_WIRELESS_AUTO,15
b0:d5:9d:92:64:90,-89,1,315,15
f0:b4:29:3c:68:ef,-83,1,Seven,15
0e:69:6c:0a:be:fa,-83,1,HUST_WIRELESS_AUTO,15
4a:cf:5e:50:5f:67,-85,1,ACynthia_GY,15
da:69:6c:07:8e:90,-91,1,HUST_WIRELESS_AUTO,15
8c:21:0a:5d:83:84,-91,1,TP-LINK_5D8384,15
fc:d7:33:bc:81:0e,-92,1,1604,15
60:0b:03:0e:2b:b0,-83,1,HUST_WIRELESS,15
da:69:6c:07:8e:9e,-93,1,HUST_WIRELESS,15
00:0f:e2:98:15:10,-91,1,ChinaNet,15
5a:69:6c:07:87:e6,-93,1,HUST_WIRELESS,15
fa:69:6c:07:93:22,-90,1,HUST_WIRELESS_AUTO,15
0e:69:6c:0b:21:d2,-80,1,HUST_WIRELESS_AUTO,15
00:87:46:20:fb:02,-88,1,360WiFi-FB02,15
60:67:20:ac:b3:51,-89,1,SWIFI,15
06:69:6c:0b:21:d2,-80,1,HUST_WIRELESS,15
4c:e6:76:c9:fc:00,-84,1,HongboJiangOffice,15
60:0b:03:0e:29:b1,-84,1,HUST_WIRELESS_AUTO,15
60:0b:03:0e:29:b0,-84,1,HUST_WIRELESS,15
06:69:6c:0a:bf:02,-66,1,HUST_WIRELESS,16
4a:69:6c:07:a1:e7,-56,1,HUST_WIRELESS_AUTO,16
2a:69:6c:05:c5:25,-53,1,HUST_WIRELESS_AUTO,16
00:0f:e2:db:26:20,-81,1,ChinaNet,16
4a:69:6c:07:a1:e5,-56,1,HUST_WIRELESS,16
2a:69:6c:05:c5:23,-53,1,HUST_WIRELESS,16
06:69:6c:0a:bf:06,-76,1,HUST_WIRELESS,16
08:57:00:7b:63:16,-78,1,TL-WTR9500,16
24:05:0f:9b:e7:63,-73,1,zqxll2003,16
20:76:93:3a:ae:78,-77,1,HC5761,16
88:25:93:58:06:63,-75,1,TP-LINK_580663,16
0e:69:6c:0a:bf:06,-79,1,HUST_WIRELESS_AUTO,16
0e:69:6c:0a:bf:02,-66,1,HUST_WIRELESS_AUTO,16
42:49:0f:06:46:77,-81,1,DIRECT-77-HP M427 LaserJet,16
7a:69:6c:07:96:78,-91,1,HUST_WIRELESS,16
46:27:1e:27:cc:05,-93,1,360免费WiFi-N7,16
00:0f:e2:db:25:20,-93,1,ChinaNet,16
7a:69:6c:07:96:7a,-91,1,HUST_WIRELESS_AUTO,16
f8:da:0c:73:0f:e7,-79,1,yang,16
aa:69:6c:07:90:fd,-93,1,HUST_WIRELESS_AUTO,16
4a:69:6c:07:85:75,-93,1,HUST_WIRELESS,16
b0:d5:9d:92:64:90,-85,1,315,16
aa:69:6c:07:90:fb,-93,1,HUST_WIRELESS,16
6a:69:6c:05:c3:09,-86,1,HUST_WIRELESS_AUTO,16
6a:69:6c:05:c3:07,-87,1,HUST_WIRELESS,16
0e:69:6c:0b:21:d2,-83,1,HUST_WIRELESS_AUTO,16
60:0b:03:09:08:31,-85,1,HUST_WIRELESS_AUTO,16
b0:d5:9d:8c:2d:b1,-87,1,360免费WiFi-B1,16
06:69:6c:0b:21:d2,-83,1,HUST_WIRELESS,16
60:0b:03:09:08:30,-85,1,HUST_WIRELESS,16
00:0f:e2:98:15:10,-93,1,ChinaNet,16
06:69:6c:0a:bf:02,-52,1,HUST_WIRELESS,17
4a:69:6c:07:a1:e7,-66,1,HUST_WIRELESS_AUTO,17
2a:69:6c:05:c5:25,-72,1,HUST_WIRELESS_AUTO,17
00:0f:e2:db:26:20,-72,1,ChinaNet,17
4a:69:6c:07:a1:e5,-66,1,HUST_WIRELESS,17
2a:69:6c:05:c5:23,-74,1,HUST_WIRELESS,17
06:69:6c:0a:bf:06,-71,1,HUST_WIRELESS,17
08:57:00:7b:63:16,-76,1,TL-WTR9500,17
0e:69:6c:0a:bf:06,-71,1,HUST_WIRELESS_AUTO,17
0e:69:6c:0a:bf:02,-52,1,HUST_WIRELESS_AUTO,17
20:76:93:3a:ae:78,-79,1,HC5761,17
b0:d5:9d:92:64:90,-82,1,315,17
24:05:0f:9b:e7:63,-78,1,zqxll2003,17
4a:cf:5e:50:5f:67,-83,1,ACynthia_GY,17
7a:69:6c:07:96:7a,-85,1,HUST_WIRELESS_AUTO,17
7a:69:6c:07:96:78,-85,1,HUST_WIRELESS,17
42:49:0f:06:46:77,-77,1,DIRECT-77-HP M427 LaserJet,17
94:53:30:11:ac:12,-85,1,HP-Print-12-LaserJet Pro MFP,17
88:25:93:58:06:63,-82,1,TP-LINK_580663,17
f0:b4:29:3c:68:ef,-85,1,Seven,17
6a:69:6c:05:c3:09,-89,1,HUST_WIRELESS_AUTO,17
60:0b:03:0e:2b:b1,-84,1,HUST_WIRELESS_AUTO,17
fa:69:6c:07:93:22,-90,1,HUST_WIRELESS_AUTO,17
8c:21:0a:5d:83:84,-91,1,TP-LINK_5D8384,17
7c:d1:c3:76:79:fa,-91,1,ADESKTOP-ELSA6EU,17
aa:69:6c:07:90:fd,-91,1,HUST_WIRELESS_AUTO,17
8a:69:6c:07:91:6b,-94,1,HUST_WIRELESS_AUTO,17
6a:69:6c:05:c3:07,-89,1,HUST_WIRELESS,17
fa:69:6c:07:93:20,-89,1,HUST_WIRELESS,17
aa:69:6c:07:90:fb,-91,1,HUST_WIRELESS,17
aa:69:6c:05:c4:5b,-93,1,HUST_WIRELESS,17
00:0f:e2:98:15:10,-94,1,ChinaNet,17
f8:da:0c:73:0f:e7,-73,1,yang,17
0e:69:6c:0b:21:d2,-78,1,HUST_WIRELESS_AUTO,17
06:69:6c:0b:21:d2,-77,1,HUST_WIRELESS,17
06:69:6c:0a:bf:02,-53,1,HUST_WIRELESS,18
4a:69:6c:07:a1:e7,-60,1,HUST_WIRELESS_AUTO,18
2a:69:6c:05:c5:25,-67,1,HUST_WIRELESS_AUTO,18
00:0f:e2:db:26:20,-67,1,ChinaNet,18
4a:69:6c:07:a1:e5,-61,1,HUST_WIRELESS,18
2a:69:6c:05:c5:23,-67,1,HUST_WIRELESS,18
06:69:6c:0a:bf:06,-69,1,HUST_WIRELESS,18
08:57:00:7b:63:16,-79,1,TL-WTR9500,18
0e:69:6c:0a:bf:06,-70,1,HUST_WIRELESS_AUTO,18
20:76:93:3a:ae:78,-79,1,HC5761,18
4a:cf:5e:50:5f:67,-78,1,ACynthia_GY,18
42:49:0f:06:46:77,-73,1,DIRECT-77-HP M427 LaserJet,18
88:25:93:58:06:63,-79,1,TP-LINK_580663,18
4c:e6:76:c9:fc:00,-80,1,HongboJiangOffice,18
00:87:46:20:fb:02,-90,1,360WiFi-FB02,18
24:05:0f:9b:e7:63,-84,1,zqxll2003,18
0e:69:6c:0a:bf:02,-53,1,HUST_WIRELESS_AUTO,18
aa:69:6c:07:90:fd,-85,1,HUST_WIRELESS_AUTO,18
6a:69:6c:05:c3:07,-91,1,HUST_WIRELESS,18
7c:d1:c3:76:79:fa,-84,1,ADESKTOP-ELSA6EU,18
6a:69:6c:05:c3:09,-91,1,HUST_WIRELESS_AUTO,18
7a:69:6c:07:96:78,-86,1,HUST_WIRELESS,18
00:0f:e2:db:25:20,-91,1,ChinaNet,18
fc:d7:33:bc:81:0e,-92,1,1604,18
4a:69:6c:07:85:77,-90,1,HUST_WIRELESS_AUTO,18
4a:69:6c:07:85:75,-91,1,HUST_WIRELESS,18
00:0f:e2:98:14:20,-91,1,ChinaNet,18
04:f0:1c:39:be:00,-93,1,EZAGOO_ZHGJ,18
60:0b:03:09:08:31,-82,1,HUST_WIRELESS_AUTO,18
60:0b:03:09:08:30,-82,1,HUST_WIRELESS,18
0e:69:6c:0b:21:d2,-83,1,HUST_WIRELESS_AUTO,18
7a:69:6c:07:96:7a,-86,1,HUST_WIRELESS_AUTO,18
06:69:6c:0b:21:d2,-83,1,HUST_WIRELESS,18
00:0f:e2:98:15:10,-91,1,ChinaNet,18
0e:69:6c:0a:be:fa,-82,1,HUST_WIRELESS_AUTO,18
60:67:20:ac:b3:51,-86,1,SWIFI,18
06:69:6c:0a:bf:02,-56,1,HUST_WIRELESS,19
4a:69:6c:07:a1:e7,-55,1,HUST_WIRELESS_AUTO,19
2a:69:6c:05:c5:25,-71,1,HUST_WIRELESS_AUTO,19
4a:69:6c:07:a1:e5,-55,1,HUST_WIRELESS,19
2a:69:6c:05:c5:23,-71,1,HUST_WIRELESS,19
20:76:93:3a:ae:78,-82,1,HC5761,19
42:49:0f:06:46:77,-84,1,DIRECT-77-HP M427 LaserJet,19
24:05:0f:9b:e7:63,-86,1,zqxll2003,19
08:57:00:7b:63:16,-71,1,TL-WTR9500,19
7a:69:6c:07:96:78,-91,1,HUST_WIRELESS,19
0e:69:6c:0a:bf:02,-56,1,HUST_WIRELESS_AUTO,19
b0:d5:9d:92:64:90,-79,1,315,19
06:69:6c:0a:bf:06,-74,1,HUST_WIRELESS,19
00:0f:e2:db:26:20,-83,1,ChinaNet,19
4c:e6:76:c9:fc:00,-82,1,HongboJiangOffice,19
f8:da:0c:73:0f:e7,-83,1,yang,19
0e:69:6c:0a:be:fa,-87,1,HUST_WIRELESS_AUTO,19
7a:69:6c:07:96:7a,-91,1,HUST_WIRELESS_AUTO,19
06:69:6c:0a:be:fa,-87,1,HUST_WIRELESS,19
00:0f:e2:db:25:20,-93,1,ChinaNet,19
6a:69:6c:05:c3:09,-83,1,HUST_WIRELESS_AUTO,19
aa:69:6c:07:90:fd,-89,1,HUST_WIRELESS_AUTO,19
7c:d1:c3:76:79:fa,-93,1,ADESKTOP-ELSA6EU,19
6a:69:6c:05:c3:07,-84,1,HUST_WIRELESS,19
aa:69:6c:07:90:fb,-90,1,HUST_WIRELESS,19
0e:69:6c:0a:bf:06,-74,1,HUST_WIRELESS_AUTO,19
b0:d5:9d:8c:2d:b1,-93,1,360免费WiFi-B1,19
60:0b:03:0e:2b:b0,-85,1,HUST_WIRELESS,19
06:69:6c:0a:bf:02,-50,1,HUST_WIRELESS,20
4a:69:6c:07:a1:e7,-51,1,HUST_WIRELESS_AUTO,20
2a:69:6c:05:c5:25,-63,1,HUST_WIRELESS_AUTO,20
4a:69:6c:07:a1:e5,-51,1,HUST_WIRELESS,20
2a:69:6c:05:c5:23,-61,1,HUST_WIRELESS,20
06:69:6c:0a:bf:06,-72,1,HUST_WIRELESS,20
0e:69:6c:0a:bf:06,-72,1,HUST_WIRELESS_AUTO,20
20:76:93:3a:ae:78,-72,1,HC5761,20
08:57:00:7b:63:16,-76,1,TL-WTR9500,20
0e:69:6c:0a:bf:02,-50,1,HUST_WIRELESS_AUTO,20
42:49:0f:06:46:77,-71,1,DIRECT-77-HP M427 LaserJet,20
00:0f:e2:db:26:20,-72,1,ChinaNet,20
24:05:0f:9b:e7:63,-78,1,zqxll2003,20
b0:d5:9d:92:64:90,-89,1,315,20
7c:d1:c3:76:79:fa,-90,1,ADESKTOP-ELSA6EU,20
06:69:6c:0a:be:fa,-82,1,HUST_WIRELESS,20
0e:69:6c:0a:be:fa,-86,1,HUST_WIRELESS_AUTO,20
b0:d5:9d:8c:2d:b1,-89,1,360免费WiFi-B1,20
f8:da:0c:73:0f:e7,-82,1,yang,20
6a:69:6c:05:c3:09,-87,1,HUST_WIRELESS_AUTO,20
94:53:30:11:ac:12,-86,1,HP-Print-12-LaserJet Pro MFP,20
7a:69:6c:07:96:7a,-90,1,HUST_WIRELESS_AUTO,20
06:69:6c:0b:21:d2,-84,1,HUST_WIRELESS,20
6a:69:6c:05:c3:07,-86,1,HUST_WIRELESS,20
88:25:93:58:06:63,-86,1,TP-LINK_580663,20
00:0f:e2:98:15:10,-94,1,ChinaNet,20
06:69:6c:0a:bf:02,-55,1,HUST_WIRELESS,21
4a:69:6c:07:a1:e7,-55,1,HUST_WIRELESS_AUTO,21
2a:69:6c:05:c5:25,-63,1,HUST_WIRELESS_AUTO,21
00:0f:e2:db:26:20,-76,1,ChinaNet,21
4a:69:6c:07:a1:e5,-55,1,HUST_WIRELESS,21
2a:69:6c:05:c5:23,-63,1,HUST_WIRELESS,21
06:69:6c:0a:bf:06,-75,1,HUST_WIRELESS,21
0e:69:6c:0a:bf:06,-74,1,HUST_WIRELESS_AUTO,21
20:76:93:3a:ae:78,-73,1,HC5761,21
88:25:93:58:06:63,-79,1,TP-LINK_580663,21
4c:e6:76:c9:fc:00,-85,1,HongboJiangOffice,21
b0:d5:9d:92:64:90,-90,1,315,21
08:57:00:7b:63:16,-69,1,TL-WTR9500,21
b0:d5:9d:8c:2d:b1,-88,1,360免费WiFi-B1,21
7c:d1:c3:76:79:fa,-93,1,ADESKTOP-ELSA6EU,21
4a:69:6c:07:96:57,-92,1,HUST_WIRELESS_AUTO,21
2c:30:33:d6:59:58,-91,1,hustac517,21
4a:69:6c:07:96:55,-91,1,HUST_WIRELESS,21
0e:69:6c:0a:bf:02,-55,1,HUST_WIRELESS_AUTO,21
aa:69:6c:07:90:fd,-91,1,HUST_WIRELESS_AUTO,21
06:69:6c:0a:bf:be,-90,1,HUST_WIRELESS,21
42:49:0f:06:46:77,-76,1,DIRECT-77-HP M427 LaserJet,21
0e:69:6c:0a:be:fa,-79,1,HUST_WIRELESS_AUTO,21
60:0b:03:0e:2b:b1,-82,1,HUST_WIRELESS_AUTO,21
60:0b:03:09:08:31,-82,1,HUST_WIRELESS_AUTO,21
6a:69:6c:05:c3:09,-83,1,HUST_WIRELESS_AUTO,21
7a:69:6c:07:96:7a,-89,1,HUST_WIRELESS_AUTO,21
a8:57:4e:4d:5f:40,-89,1,511,21
6a:69:6c:05:c3:07,-83,1,HUST_WIRELESS,21
60:0b:03:09:08:30,-83,1,HUST_WIRELESS,21
fa:69:6c:07:93:20,-91,1,HUST_WIRELESS,21
7a:69:6c:07:96:78,-91,1,HUST_WIRELESS,21
00:0f:e2:98:15:10,-92,1,ChinaNet,21
06:69:6c:0a:bf:02,-58,1,HUST_WIRELESS,22
4a:69:6c:07:a1:e7,-58,1,HUST_WIRELESS_AUTO,22
2a:69:6c:05:c5:25,-69,1,HUST_WIRELESS_AUTO,22
4a:69:6c:07:a1:e5,-58,1,HUST_WIRELESS,22
2a:69:6c:05:c5:23,-69,1,HUST_WIRELESS,22
20:76:93:3a:ae:78,-78,1,HC5761,22
42:49:0f:06:46:77,-76,1,DIRECT-77-HP M427 LaserJet,22
08:57:00:7b:63:16,-81,1,TL-WTR9500,22
b0:d5:9d:92:64:90,-78,1,315,22
00:0f:e2:db:26:20,-78,1,ChinaNet,22
88:25:93:58:06:63,-82,1,TP-LINK_580663,22
6a:69:6c:05:c3:07,-83,1,HUST_WIRELESS,22
94:53:30:11:ac:12,-83,1,HP-Print-12-LaserJet Pro MFP,22
8c:21:0a:5d:83:84,-91,1,TP-LINK_5D8384,22
7c:d1:c3:76:79:fa,-91,1,ADESKTOP-ELSA6EU,22
fa:69:6c:07:93:22,-95,1,HUST_WIRELESS_AUTO,22
06:69:6c:0b:1f:1e,-90,1,HUST_WIRELESS,22
b0:d5:9d:8c:2d:b1,-89,1,360免费WiFi-B1,22
0e:69:6c:0a:bf:02,-58,1,HUST_WIRELESS_AUTO,22
0e:69:6c:0a:bf:06,-77,1,HUST_WIRELESS_AUTO,22
6a:69:6c:05:c3:09,-83,1,HUST_WIRELESS_AUTO,22
f8:da:0c:73:0f:e7,-83,1,yang,22
06:69:6c:0a:bf:06,-76,1,HUST_WIRELESS,22
74:25:8a:44:f1:f0,-89,1,HUST_WIRELESS,22
24:05:0f:9b:e7:63,-83,1,zqxll2003,22
7a:69:6c:07:96:7a,-91,1,HUST_WIRELESS_AUTO,22
7a:69:6c:07:96:78,-91,1,HUST_WIRELESS,22
00:0f:e2:db:25:20,-93,1,ChinaNet,22
06:69:6c:0a:bf:02,-53,1,HUST_WIRELESS,23
4a:69:6c:07:a1:e7,-58,1,HUST_WIRELESS_AUTO,23
2a:69:6c:05:c5:25,-60,1,HUST_WIRELESS_AUTO,23
4a:69:6c:07:a1:e5,-58,1,HUST_WIRELESS,23
2a:69:6c:05:c5:23,-61,1,HUST_WIRELESS,23
20:76:93:3a:ae:78,-77,1,HC5761,23
42:49:0f:06:46:77,-77,1,DIRECT-77-HP M427 LaserJet,23
08:57:00:7b:63:16,-72,1,TL-WTR9500,23
b0:d5:9d:92:64:90,-86,1,315,23
00:0f:e2:db:26:20,-75,1,ChinaNet,23
0e:69:6c:0a:bf:02,-53,1,HUST_WIRELESS_AUTO,23
0e:69:6c:0a:bf:06,-69,1,HUST_WIRELESS_AUTO,23
0e:69:6c:0a:be:fa,-82,1,HUST_WIRELESS_AUTO,23
